09:32:00;0;8
09:40:00;0;8
09:48:00;0;8
09:56:00;0;8
10:04:00;0;8
10:12:00;0;8
10:20:00;0;8
10:28:00;0;8
10:36:00;0;8
10:44:00;0;8
10:52:00;0;8
11:00:00;0;8
15:59:00;0;8
16:07:00;0;8
16:15:00;0;8
16:23:00;0;8
16:31:00;0;8
16:39:00;0;8
16:47:00;0;8
16:55:00;0;8
19:30:00;0;8
19:38:00;0;8
19:46:00;0;8
19:54:00;0;8
20:02:00;0;8
20:10:00;0;8
20:18:00;0;8
20:26:00;0;8
20:34:00;0;8
09:20:00;8;0
09:28:00;8;0
09:35:00;8;0
09:42:00;8;0
09:50:00;8;0
09:58:00;8;0
10:06:00;8;0
10:14:00;8;0
10:22:00;8;0
10:30:00;8;0
10:38:00;8;0
10:46:00;8;0
15:45:00;8;0
15:53:00;8;0
16:01:00;8;0
16:09:00;8;0
16:17:00;8;0
16:25:00;8;0
16:33:00;8;0
16:41:00;8;0
19:16:00;8;0
19:24:00;8;0
19:32:00;8;0
19:40:00;8;0
19:48:00;8;0
19:56:00;8;0
20:04:00;8;0
20:12:00;8;0
20:20:00;8;0
